API14,WellName,WellNumber,OperatorAlias,Field,TargetFormation,TotalDepth,VerticalDepth,DrillType,UpperPerforation,LowerPerforation,GrossPerforatedInterval,HorizontalLength,TreatmentJobCount,CumBOE,CumGas,CumOil,First6BOE,FirstProdDate,Township,Range,TR,County
5123364080000,DECHANT STATE,36N-E1HZ,NOBLE ENERGY,WATTENBERG,NIOBRARA,16517.0,7002.79,H,7326.0,16517.0,9191.0,9811.46,1.0,269824.0,926386.0,115426.0,66474.0,2013-05-01,03N,65W,03N65W,Weld
5123364170000,DECHANT STATE,37N-W36HZ,NOBLE ENERGY,WATTENBERG,NIOBRARA,11490.0,6961.41,H,7385.0,11464.0,4079.0,4698.56,1.0,121969.0,392302.0,56585.0,41435.0,2013-06-01,03N,65W,03N65W,Weld
5123364300000,RANCHO WATER VALLEY,12,EXTRACTION O&G,WATTENBERG,NIOBRARA,11297.59,7161.11,H,7361.0,11200.0,3839.0,4225.09,2.0,142706.0,397129.0,76518.0,61516.0,2015-03-01,05N,67W,05N67W,Weld
5123364310000,RANCHO WATER VALLEY,9,EXTRACTION O&G,WATTENBERG,NIOBRARA,11370.0,6936.0,H,7441.0,11370.0,3929.0,4503.78,2.0,115674.0,254535.0,73251.0,54176.0,2015-03-01,05N,67W,05N67W,Weld
5123364340000,RANCHO WATER VALLEY,4,EXTRACTION O&G,WATTENBERG,NIOBRARA,11269.0,6953.0,H,7376.0,11269.0,3893.0,4328.43,2.0,80561.0,204937.0,46405.0,46246.0,2015-03-01,05N,67W,05N67W,Weld
5123364380000,RANCHO WATER VALLEY,10,EXTRACTION O&G,WATTENBERG,NIOBRARA,12321.0,6953.0,H,7438.0,12291.0,4853.0,5270.35,1.0,139811.0,367786.0,78513.0,54346.0,2015-03-01,05N,67W,05N67W,Weld
5123364710000,STATE ANTELOPE,K-O-1HNB,BONANZA CREEK ENERGY,WATTENBERG,NIOBRARA,10975.0,6277.0,H,6682.0,10816.0,4134.0,4261.79,1.0,117726.0,229607.0,79458.0,42338.0,2017-11-01,05N,62W,05N62W,Weld
5123364790000,RICHTER,34R-223,PDC ENERGY,WATTENBERG,NIOBRARA,11679.0,6949.0,H,7454.0,11679.0,4225.0,5021.8,1.0,97083.0,271751.0,51791.0,34680.0,2014-03-01,07N,64W,07N64W,Weld
5123364960000,SLW RANCH STATE,B13-69HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,10833.0,6551.0,H,7163.0,10750.0,3587.0,4559.02,2.0,132681.0,413602.0,63747.0,60999.0,2013-07-01,05N,64W,05N64W,Weld
5123365000000,MCKINSTRY,7N-21HZ,ANADARKO,WATTENBERG,NIOBRARA,14775.0,7032.0,H,7700.0,14713.0,7013.0,6953.5,1.0,110210.0,259892.0,66895.0,64901.0,2016-08-01,03N,68W,03N68W,Weld
5123365020000,SLW RANCH STATE,B12-63-1HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,10812.0,6548.0,H,7085.0,10734.0,3649.0,4536.26,2.0,152925.0,543097.0,62409.0,53413.0,2013-07-01,05N,64W,05N64W,Weld
5123365050000,SLW RANCH,B12-79HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,11733.0,6571.0,H,7192.0,11535.0,4343.0,4884.86,2.0,197425.0,721240.0,77218.0,60962.0,2013-10-01,05N,64W,05N64W,Weld
5123365130000,MCKINSTRY,21N-21HZ,ANADARKO,WATTENBERG,NIOBRARA,14821.0,7051.0,H,7713.0,14759.0,7046.0,6929.96,1.0,174660.0,452108.0,99309.0,74745.0,2016-08-01,03N,68W,03N68W,Weld
5123365170000,DCP,37N-17HZ,ANADARKO,WATTENBERG,NIOBRARA,14009.0,7177.97,H,7552.0,14009.0,6457.0,6788.8,1.0,206169.0,753573.0,80573.0,48084.0,2014-01-01,03N,66W,03N66W,Weld
5123365210000,HEDGE,16N-22HZ,ANADARKO,WATTENBERG,NIOBRARA,12088.0,7125.64,H,7645.0,12088.0,4443.0,4543.6,1.0,195538.0,780858.0,65395.0,45424.0,2013-11-01,03N,66W,03N66W,Weld
5123365270000,BILLINGS,2E-18H,CRESTONE PEAK RESOURCES OPERATING LLC,WATTENBERG,NIOBRARA,14125.0,7164.0,H,7502.0,14006.0,6504.0,7176.75,1.0,195328.0,503234.0,111456.0,53211.0,2014-09-01,03N,68W,03N68W,Weld
5123365300000,BILLINGS,2C-18H,CRESTONE PEAK RESOURCES OPERATING LLC,WATTENBERG,NIOBRARA,14195.0,7150.0,H,7819.0,14121.0,6302.0,7194.04,1.0,194709.0,515664.0,108765.0,49107.0,2014-09-01,03N,68W,03N68W,Weld
5123365310000,BILLINGS,2A-18H,CRESTONE PEAK RESOURCES OPERATING LLC,WATTENBERG,NIOBRARA,14305.0,7242.0,H,7585.0,14236.0,6651.0,7276.0,2.0,205263.0,446488.0,130848.0,55808.0,2014-09-01,03N,68W,03N68W,Weld
5123365320000,SLW RANCH STATE,B12-62-1HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,10779.0,6560.0,H,7120.0,10697.0,3577.0,4520.56,2.0,249566.0,964627.0,88795.0,68758.0,2013-07-01,05N,64W,05N64W,Weld
5123365330000,LUCCI STATE,B01-69 HNL,NOBLE ENERGY,WATTENBERG,NIOBRARA,15648.0,6580.0,H,7168.0,15528.0,8360.0,9301.88,2.0,337714.0,1108321.0,152994.0,96377.0,2013-06-01,05N,64W,05N64W,Weld
5123365650000,JELTS,37N-19HZ,ANADARKO,WATTENBERG,NIOBRARA,12122.0,7662.01,H,8105.0,12122.0,4017.0,4540.85,1.0,158554.0,572185.0,63190.0,52199.0,2013-11-01,01N,67W,01N67W,Weld
5123365800000,BRONCO STATE,AF10-64-1HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,10705.0,6391.0,H,6871.0,10610.0,3739.0,4466.51,1.0,115105.0,173162.0,86245.0,45971.0,2013-05-01,05N,62W,05N62W,Weld
5123365820000,PRONGHORN,F-J-10HNB,BONANZA CREEK ENERGY,WATTENBERG,NIOBRARA,10831.0,6162.0,H,6702.0,10728.0,4026.0,4520.78,1.0,97749.0,174649.0,68641.0,48691.0,2013-06-01,05N,61W,05N61W,Weld
5123365830000,PRONGHORN,K-O-10HNC,BONANZA CREEK ENERGY,WATTENBERG,NIOBRARA,11084.0,6237.0,H,6861.0,10981.0,4120.0,4750.71,1.0,88920.0,158061.0,62576.0,39881.0,2013-06-01,05N,61W,05N61W,Weld
5123365970000,STATE ANTELOPE,34-12-1XRLNB,BONANZA CREEK ENERGY,WATTENBERG,NIOBRARA,15958.0,6112.0,H,6557.0,15958.0,9401.0,9790.3,1.0,275665.0,589679.0,177385.0,79992.0,2013-05-01,05N,62W,05N62W,Weld
5123366030000,RATTLER,36N-3HZ,ANADARKO,WATTENBERG,NIOBRARA,12353.0,7288.84,H,7717.0,12353.0,4636.0,5625.17,1.0,268960.0,791818.0,136990.0,70920.0,2013-11-01,03N,66W,03N66W,Weld
5123366050000,RATTLER,14N-3HZ,ANADARKO,WATTENBERG,NIOBRARA,12287.0,7313.42,H,7741.0,12287.0,4546.0,5625.38,1.0,346976.0,993415.0,181407.0,86912.0,2013-11-01,03N,66W,03N66W,Weld
5123366060000,RATTLER,35N-3HZ,ANADARKO,WATTENBERG,NIOBRARA,12341.0,7329.02,H,7768.0,12341.0,4573.0,5696.49,1.0,287515.0,995818.0,121545.0,75687.0,2013-11-01,03N,66W,03N66W,Weld
5123366260000,PRONGHORN,T-P-4HNB,BONANZA CREEK ENERGY,WATTENBERG,NIOBRARA,10733.0,6163.93,H,6650.0,10636.0,3986.0,4478.93,1.0,92401.0,219602.0,55801.0,32793.0,2013-05-01,05N,61W,05N61W,Weld
5123366280000,STATE PETERSON,2F-20H,CRESTONE PEAK RESOURCES OPERATING LLC,WATTENBERG,NIOBRARA,11260.0,6383.0,H,7226.0,11199.0,3973.0,3826.51,1.0,171498.0,561018.0,77995.0,41515.0,2013-06-01,05N,63W,05N63W,Weld
5123366320000,STATE PETERSON,2B-20H,CRESTONE PEAK RESOURCES OPERATING LLC,WATTENBERG,NIOBRARA,11200.0,6422.0,H,7182.0,11136.0,3954.0,3689.93,1.0,165223.0,543223.0,74686.0,47241.0,2013-06-01,05N,63W,05N63W,Weld
5123366480000,PAVISTMA,6,EXTRACTION O&G,WATTENBERG,NIOBRARA,12189.0,7137.0,H,7523.0,12189.0,4666.0,4954.06,1.0,97686.0,258223.0,54649.0,12818.0,2014-12-01,06N,67W,06N67W,Weld
5123366550000,PAVISTMA,9,EXTRACTION O&G,WATTENBERG,NIOBRARA,16841.0,7142.0,H,7723.0,16650.0,8927.0,9427.36,1.0,196619.0,466155.0,118926.0,72920.0,2015-01-01,06N,67W,06N67W,Weld
5123366720000,WELLS RANCH AE,"=""05-65HN""",NOBLE ENERGY,WATTENBERG,NIOBRARA,11300.0,6813.0,H,7360.0,11204.0,3844.0,4873.04,1.0,87751.0,154884.0,61937.0,33002.0,2013-08-01,06N,62W,06N62W,Weld
5123366730000,WELLS RANCH AE,"=""05-65-1HN""",NOBLE ENERGY,WATTENBERG,NIOBRARA,11305.0,6750.0,H,7270.0,11211.0,3941.0,4931.85,1.0,100200.0,183194.0,69668.0,19967.0,2013-07-01,06N,62W,06N62W,Weld
5123366740000,WELLS RANCH AE,"=""05-66-1HN""",NOBLE ENERGY,WATTENBERG,NIOBRARA,11118.0,6724.0,H,7243.0,11028.0,3785.0,4838.52,1.0,76171.0,161598.0,49238.0,16782.0,2013-07-01,06N,62W,06N62W,Weld
5123367000000,SHABLE USX PC AB,11-62-1HNL,NOBLE ENERGY,WATTENBERG,NIOBRARA,16406.0,6857.0,H,7439.0,16284.0,8845.0,9813.74,1.0,94343.0,191792.0,62378.0,32631.0,2013-11-01,07N,64W,07N64W,Weld
5123367180000,CROWDER,16N-19HZ,ANADARKO,WATTENBERG,NIOBRARA,16620.0,7207.03,H,7546.0,16620.0,9074.0,9655.17,1.0,396131.0,1339044.0,172957.0,101303.0,2013-08-01,02N,65W,02N65W,Weld
5123367410000,TURKEY,16N-27HZ,ANADARKO,WATTENBERG,NIOBRARA,12633.0,7343.7,H,12107.0,12448.0,341.0,5680.04,1.0,254993.0,829845.0,116685.0,58833.0,2014-07-01,02N,66W,02N66W,Weld
5123367430000,GOBBLER,37N-27HZ,ANADARKO,WATTENBERG,NIOBRARA,12598.0,7367.63,H,7829.0,12395.0,4566.0,5658.37,1.0,256547.0,807962.0,121887.0,60007.0,2014-07-01,02N,66W,02N66W,Weld
5123367490000,MELBON,23N-8HZ,ANADARKO,WATTENBERG,NIOBRARA,11678.0,7107.46,H,7872.0,11678.0,3806.0,4862.25,1.0,261225.0,871684.0,115944.0,64437.0,2013-07-01,02N,65W,02N65W,Weld
5123367540000,MELBON,19N-E8HZ,ANADARKO,WATTENBERG,NIOBRARA,11607.0,7092.21,H,7715.0,11607.0,3892.0,4646.53,1.0,212449.0,732277.0,90403.0,54567.0,2013-07-01,02N,65W,02N65W,Weld
5123367550000,MELBON,12N-8HZ,ANADARKO,WATTENBERG,NIOBRARA,11634.0,7131.77,H,7586.0,11634.0,4048.0,4676.9,1.0,164774.0,447413.0,90205.0,52378.0,2013-07-01,02N,65W,02N65W,Weld
5123367600000,MELBON,19N-W8HZ,ANADARKO,WATTENBERG,NIOBRARA,11684.0,7226.74,H,7666.0,11684.0,4018.0,4678.6,1.0,108902.0,343072.0,51723.0,37499.0,2013-07-01,02N,65W,02N65W,Weld
5123367680000,WELLS RANCH AE,"=""05-63-1HN""",NOBLE ENERGY,WATTENBERG,NIOBRARA,11177.0,6725.0,H,7354.0,11081.0,3727.0,4856.8,1.0,104660.0,233294.0,65778.0,25938.0,2013-07-01,06N,62W,06N62W,Weld
5123367690000,WELL RANCH AE,"=""08-69HN""",NOBLE ENERGY,WATTENBERG,NIOBRARA,11294.0,6691.0,H,7357.0,11198.0,3841.0,4979.19,2.0,140270.0,333856.0,84627.0,29382.0,2013-07-01,06N,62W,06N62W,Weld
5123367710000,WELLS RANCH AE,"=""05-64-1HN""",NOBLE ENERGY,WATTENBERG,NIOBRARA,11104.0,6708.0,H,7297.0,10996.0,3699.0,4862.21,1.0,97590.0,187360.0,66363.0,23135.0,2013-07-01,06N,62W,06N62W,Weld
5123367770000,IONE,1F-10H,CRESTONE PEAK RESOURCES OPERATING LLC,WATTENBERG,NIOBRARA,12060.0,7364.65,H,7739.0,11676.0,3937.0,4523.45,2.0,174045.0,586415.0,76309.0,56958.0,2013-10-01,02N,66W,02N66W,Weld
5123367970000,HOWARD,3N-21HZ,ANADARKO,WATTENBERG,NIOBRARA,11955.0,7438.0,H,7956.0,11955.0,3999.0,4454.9,1.0,206606.0,708554.0,88514.0,54237.0,2014-02-01,01N,67W,01N67W,Weld
5123368110000,TURKEY SPRINGS,27N-14HZ,ANADARKO,WATTENBERG,NIOBRARA,12099.0,7306.0,H,7846.0,12099.0,4253.0,5123.29,1.0,276889.0,985142.0,112699.0,69091.0,2013-11-01,02N,66W,02N66W,Weld
5123368140000,TURKEY SPRINGS,1N-14HZ,ANADARKO,WATTENBERG,NIOBRARA,12064.0,7338.38,H,7852.0,12064.0,4212.0,5206.22,1.0,235597.0,792459.0,103520.0,54103.0,2013-11-01,02N,66W,02N66W,Weld
5123368170000,GOBBLER,2N-23HZ,ANADARKO,WATTENBERG,NIOBRARA,11928.0,7360.02,H,7711.0,11930.0,4219.0,4534.27,1.0,93059.0,237525.0,53471.0,61209.0,2013-10-01,02N,66W,02N66W,Weld
5123368180000,GOBBLER,27N-23HZ,ANADARKO,WATTENBERG,NIOBRARA,11915.0,7385.95,H,7915.0,11915.0,4000.0,4588.48,1.0,169247.0,648536.0,61158.0,49271.0,2013-10-01,02N,66W,02N66W,Weld
5123368260000,WELLS RANCH USX AA,13-63-1HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,11705.0,6630.0,H,7141.0,11622.0,4481.0,5533.77,1.0,149072.0,362857.0,88596.0,40368.0,2013-11-01,06N,62W,06N62W,Weld
5123368270000,WELLS RANCH USX AA,13-65-1HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,11560.0,6664.0,H,7186.0,11443.0,4257.0,5380.46,2.0,168246.0,417257.0,98703.0,43919.0,2013-11-01,06N,62W,06N62W,Weld
5123368290000,WELLS RANCH USX AA,13-63HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,10058.0,6697.0,H,7210.0,9935.0,2725.0,3568.67,1.0,92048.0,216577.0,55952.0,42412.0,2013-11-01,06N,62W,06N62W,Weld
5123368300000,WELLS RANCH USX AA,13-62-1HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,11926.0,6637.0,H,7358.0,11805.0,4447.0,5609.77,2.0,198174.0,399385.0,131610.0,56743.0,2013-11-01,06N,62W,06N62W,Weld
5123368380000,MATHEWS,4E-14H,CRESTONE PEAK RESOURCES OPERATING LLC,WATTENBERG,NIOBRARA,11942.0,7379.03,H,7786.0,11520.0,3734.0,4356.3,1.0,126295.0,334870.0,70483.0,42133.0,2013-10-01,01N,66W,01N66W,Weld
5123368430000,USA FED,27N EAST-36HZ,ANADARKO,WATTENBERG,NIOBRARA,11705.0,7165.71,H,7620.0,11705.0,4085.0,4200.19,1.0,273457.0,782764.0,142996.0,51987.0,2014-01-01,03N,66W,03N66W,Weld
5123368450000,USA FED,"=""01N-36HZ""",ANADARKO,WATTENBERG,NIOBRARA,11677.0,7160.57,H,7675.0,11677.0,4002.0,4181.11,1.0,290009.0,787681.0,158729.0,53547.0,2014-01-01,03N,66W,03N66W,Weld
5123368460000,USA FED,28N-36HZ,ANADARKO,WATTENBERG,NIOBRARA,11703.0,7265.12,H,7796.0,11703.0,3907.0,4137.9,1.0,242725.0,689464.0,127814.0,51670.0,2014-01-01,03N,66W,03N66W,Weld
5123368540000,STATE,1H-16H,CRESTONE PEAK RESOURCES OPERATING LLC,WATTENBERG,NIOBRARA,11680.0,7044.28,H,7538.0,11420.0,3882.0,4363.95,1.0,116650.0,296892.0,67168.0,51836.0,2013-09-01,03N,68W,03N68W,Weld
5123368720000,THOMSEN,36N-18HZ,ANADARKO,WATTENBERG,NIOBRARA,14693.0,7226.55,H,7754.0,14570.0,6816.0,7751.1,1.0,297389.0,995373.0,131493.0,54514.0,2013-09-01,02N,65W,02N65W,Weld
5123368740000,STATE ANTELOPE,34-31-28HNB,BONANZA CREEK ENERGY,WATTENBERG,NIOBRARA,10903.0,6287.0,H,6868.0,10903.0,4035.0,4516.74,1.0,134608.0,262030.0,90936.0,56810.0,2013-08-01,05N,62W,05N62W,Weld
5123368770000,STATE ANTELOPE,14-11-28HNB,BONANZA CREEK ENERGY,WATTENBERG,NIOBRARA,10850.0,6280.0,H,6807.0,10700.0,3893.0,4477.44,1.0,88438.0,196800.0,55638.0,35136.0,2013-07-01,05N,62W,05N62W,Weld
5123368780000,STATE ANTELOPE,E14-A11-28HNB,BONANZA CREEK ENERGY,WATTENBERG,NIOBRARA,10860.0,6271.0,H,6845.0,10831.0,3986.0,4505.84,2.0,99536.0,189231.0,67997.0,39183.0,2013-07-01,05N,62W,05N62W,Weld
5123368840000,WELLS RANCH USX AA,23-63HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,10086.0,6679.0,H,7302.0,10001.0,2699.0,3782.23,1.0,68628.0,151126.0,43440.0,23920.0,2013-09-01,06N,63W,06N63W,Weld
5123368850000,WELLS RANCH USX AA,23-63-1HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,11125.0,6689.0,H,7188.0,11033.0,3845.0,4854.57,2.0,87349.0,201137.0,53826.0,30749.0,2013-09-01,06N,63W,06N63W,Weld
5123368950000,USA FED,29N-36HZ,ANADARKO,WATTENBERG,NIOBRARA,11826.0,7304.65,H,7792.0,11826.0,4034.0,4041.06,1.0,198135.0,563176.0,104272.0,45660.0,2014-01-01,03N,66W,03N66W,Weld
5123368990000,CVR,5-63-32-3340BH,HIGHPOINT OPERATING CORPORATION,WATTENBERG,NIOBRARA,10509.0,6378.0,H,6675.0,10513.0,3838.0,4146.51,1.0,151890.0,530876.0,63411.0,52226.0,2013-08-01,05N,63W,05N63W,Weld
5123369040000,UNDERHILL,1N-17HZ,ANADARKO,WATTENBERG,NIOBRARA,12058.0,7574.0,H,8107.0,12058.0,3951.0,3970.62,1.0,164817.0,551109.0,72966.0,47806.0,2013-12-01,01N,67W,01N67W,Weld
5123369140000,MORNING FRESH,23N-22HZ,ANADARKO,WATTENBERG,NIOBRARA,12402.0,7371.0,H,7584.0,12164.0,4580.0,4777.91,1.0,165214.0,608424.0,63810.0,26044.0,2014-12-01,03N,66W,03N66W,Weld
5123369260000,RALPH,35N-19HZ,ANADARKO,WATTENBERG,NIOBRARA,12183.0,7589.93,H,7960.0,12183.0,4223.0,4475.23,1.0,196537.0,687196.0,82004.0,62036.0,2013-11-01,01N,67W,01N67W,Weld
5123369750000,MATHEWS,4A-14H,CRESTONE PEAK RESOURCES OPERATING LLC,WATTENBERG,NIOBRARA,11970.0,7442.0,H,7748.0,11703.0,3955.0,4385.13,1.0,212563.0,589582.0,114299.0,52243.0,2013-10-01,01N,66W,01N66W,Weld
5123369770000,WELLS RANCH AE,"=""05-67HN""",NOBLE ENERGY,WATTENBERG,NIOBRARA,11166.0,6787.0,H,7283.0,11069.0,3786.0,4818.26,2.0,100178.0,175237.0,70972.0,26867.0,2013-08-01,06N,62W,06N62W,Weld
5123369780000,WELLS RANCH AE,"=""05-67-1HN""",NOBLE ENERGY,WATTENBERG,NIOBRARA,11115.0,6703.0,H,7214.0,11022.0,3808.0,4821.75,2.0,116280.0,255079.0,73767.0,27174.0,2013-08-01,06N,62W,06N62W,Weld
5123369810000,WELLS RANCH AE,"=""05-68HN""",NOBLE ENERGY,WATTENBERG,NIOBRARA,11138.0,6790.0,H,7271.0,11056.0,3785.0,4871.23,1.0,109311.0,261976.0,65648.0,19048.0,2013-08-01,06N,62W,06N62W,Weld
5123369830000,BILLINGS,3A-18H L368,CRESTONE PEAK RESOURCES OPERATING LLC,WATTENBERG,NIOBRARA,14040.0,7065.0,H,7539.0,13969.0,6430.0,6735.61,1.0,197376.0,496110.0,114691.0,53433.0,2015-03-01,03N,68W,03N68W,Weld
5123370080000,MCKINSTRY,2N-21HZ,ANADARKO,WATTENBERG,NIOBRARA,14805.0,7085.0,H,7579.0,14743.0,7164.0,6876.38,1.0,197597.0,602703.0,97147.0,80321.0,2016-08-01,03N,68W,03N68W,Weld
5123370210000,WELLS RANCH USX,AA23-67-1HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,11135.0,6660.0,H,7172.0,11041.0,3869.0,4871.72,1.0,153596.0,325909.0,99278.0,50560.0,2013-10-01,06N,63W,06N63W,Weld
5123370220000,WELLS RANCH USX,AA23-65HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,11167.0,6730.0,H,7216.0,11047.0,3831.0,4873.77,1.0,130588.0,272799.0,85121.0,42042.0,2013-10-01,06N,63W,06N63W,Weld
5123370230000,WELLS RANCH USX,AA23-65-1HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,11100.0,6664.0,H,7242.0,11089.0,3847.0,4910.67,2.0,109368.0,226101.0,71684.0,33782.0,2013-10-01,06N,63W,06N63W,Weld
5123370240000,WELLS RANCH USX,AA23-66-1HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,11078.0,6665.0,H,7115.0,10983.0,3868.0,4855.64,1.0,130982.0,288575.0,82886.0,42927.0,2013-10-01,06N,63W,06N63W,Weld
5123370310000,KUNZMAN,14N-8HZ,ANADARKO,WATTENBERG,NIOBRARA,12202.0,7123.42,H,7566.0,12202.0,4636.0,5016.68,1.0,339585.0,1162108.0,145900.0,68886.0,2014-01-01,02N,66W,02N66W,Weld
5123370320000,KUNZMAN FEDERAL,30N-5HZR,ANADARKO,WATTENBERG,NIOBRARA,11863.0,7169.25,H,7778.0,11863.0,4085.0,4992.09,1.0,358983.0,1216129.0,156295.0,77524.0,2014-01-01,02N,66W,02N66W,Weld
5123370410000,HINER,36NB-19W,EXTRACTION O&G,WATTENBERG,NIOBRARA,11813.0,6931.0,H,7521.0,11813.0,4292.0,3873.58,1.0,203127.0,540500.0,113044.0,77126.0,2014-12-01,06N,66W,06N66W,Weld
5123370420000,HINER,36NC-18W,EXTRACTION O&G,WATTENBERG,NIOBRARA,11910.0,7010.0,H,7660.0,11810.0,4150.0,3974.78,1.0,161656.0,393511.0,96071.0,79681.0,2014-12-01,06N,66W,06N66W,Weld
5123370480000,QUALLS,3F-28H,CRESTONE PEAK RESOURCES OPERATING LLC,WATTENBERG,NIOBRARA,11415.0,7000.0,H,7169.0,11345.0,4176.0,4596.6,1.0,189140.0,643895.0,81824.0,52565.0,2013-11-01,03N,68W,03N68W,Weld
5123370610000,NORTH PLATTE,11-14-13HNB,BONANZA CREEK ENERGY,WATTENBERG,NIOBRARA,11003.0,6395.0,H,6979.0,11003.0,4024.0,4294.85,2.0,139616.0,287634.0,91677.0,45213.0,2013-06-01,05N,63W,05N63W,Weld
5123370640000,GOBBLER,29N-23HZ,ANADARKO,WATTENBERG,NIOBRARA,11750.0,7405.46,H,8087.0,11750.0,3663.0,4848.37,1.0,188747.0,565079.0,94567.0,51011.0,2013-10-01,02N,66W,02N66W,Weld
5123370760000,RATTLER,34N-3HZ,ANADARKO,WATTENBERG,NIOBRARA,12749.0,7330.19,H,7787.0,12749.0,4962.0,5596.76,1.0,445368.0,1392103.0,213351.0,85504.0,2013-11-01,03N,66W,03N66W,Weld
5123370770000,WELLS RANCH USX  AA,13-69-1HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,11830.0,6678.0,H,7244.0,11755.0,4511.0,5554.98,1.0,171814.0,364088.0,111133.0,51549.0,2013-11-01,06N,62W,06N62W,Weld
5123370780000,WELLS RANCH USX AA,13-68-1HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,11805.0,6755.0,H,7246.0,11721.0,4475.0,5524.59,2.0,171241.0,411223.0,102704.0,45375.0,2013-11-01,06N,62W,06N62W,Weld
5123370800000,WELLS RANCH USX AA,13-67-1HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,11837.0,6751.0,H,7277.0,11755.0,4478.0,5565.83,2.0,166176.0,363158.0,105650.0,48055.0,2013-11-01,06N,62W,06N62W,Weld
5123370810000,WELLS RANCH USX,AE07-64-1HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,11210.0,6737.42,H,7237.0,11112.0,3875.0,4927.18,2.0,124104.0,251467.0,82193.0,37248.0,2013-09-01,06N,63W,06N63W,Weld
5123370820000,WELLS RANCH USX,AE07-63HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,11187.0,6730.77,H,7216.0,11095.0,3879.0,4897.73,1.0,117127.0,245580.0,76197.0,43020.0,2013-09-01,06N,63W,06N63W,Weld
5123370840000,WELLS RANCH USX,AE07-63-1HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,11122.0,6656.6,H,7136.0,11044.0,3908.0,4880.29,2.0,104268.0,231574.0,65672.0,31929.0,2013-08-01,06N,63W,06N63W,Weld
5123370910000,PRONGHORN,P-T-8HNB,BONANZA CREEK ENERGY,WATTENBERG,NIOBRARA,10626.0,6107.0,H,6761.0,10626.0,3865.0,4395.03,2.0,113879.0,228117.0,75859.0,44531.0,2013-07-01,05N,61W,05N61W,Weld
5123370920000,WELLS RANCH USX,AE07-62-1HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,11193.0,6666.7,H,7207.0,11110.0,3903.0,4942.63,2.0,129062.0,262394.0,85330.0,37063.0,2013-08-01,06N,63W,06N63W,Weld
5123370980000,ANTELOPE,K-O-29HNC,BONANZA CREEK ENERGY,WATTENBERG,NIOBRARA,11098.0,6430.0,H,7140.0,11098.0,3958.0,4715.33,2.0,126057.0,258922.0,82903.0,47314.0,2013-07-01,05N,62W,05N62W,Weld
5123371120000,WISHBONE,1N-24HZ,ANADARKO,WATTENBERG,NIOBRARA,11910.0,7322.38,H,7781.0,11910.0,4129.0,4534.02,1.0,238077.0,709761.0,119783.0,58033.0,2013-08-01,02N,66W,02N66W,Weld
5123371480000,WISHBONE,3N-E24HZ,ANADARKO,WATTENBERG,NIOBRARA,11810.0,7375.71,H,7775.0,11810.0,4035.0,4386.49,1.0,196793.0,638664.0,90349.0,60509.0,2013-09-01,02N,66W,02N66W,Weld
5123371560000,WAHLERT,AC23-69HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,10841.0,6713.0,H,7214.0,10765.0,3551.0,4514.59,1.0,46108.0,87936.0,31452.0,19090.0,2013-11-01,07N,63W,07N63W,Weld
5123371570000,WAHLERT,AC23-68HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,11104.0,6696.0,H,7229.0,11024.0,3795.0,4517.15,2.0,50878.0,84181.0,36848.0,18671.0,2013-11-01,07N,63W,07N63W,Weld
5123371590000,WAHLERT,AC23-69-1HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,10854.0,6602.0,H,7136.0,10772.0,3636.0,4506.48,2.0,47342.0,83948.0,33351.0,17428.0,2013-11-01,07N,63W,07N63W,Weld
5123371610000,WAHLERT,AC23-68-1HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,11051.0,6592.0,H,7198.0,10974.0,3776.0,4546.32,1.0,58236.0,72984.0,46072.0,17656.0,2013-11-01,07N,63W,07N63W,Weld
5123371710000,NCLP PC AA,"=""04-64-1HN""",NOBLE ENERGY,WATTENBERG,NIOBRARA,16225.0,6603.0,H,7114.0,16225.0,9111.0,9798.84,1.0,342458.0,699476.0,225879.0,88155.0,2014-04-01,06N,63W,06N63W,Weld
