APINumber,gel,slick,xlinkgel,hybrid,VerticalDepth,HorizontalLength,GrossPerforatedInterval,nphf_sqrt,sandmass,sqrtsandmass,sandperft,location,First6BOE,hzlen_bin_<1,hzlen_bin_1-2,hzlen_bin_>2
5123406480000,0,1,1,1.0,5936.0,4238.63,3569.0,81.66780271318679,6811187.993868815,2609.825280333688,679.0815547227133,6,51527.0,1,0,0
5123406590000,0,1,0,0.0,6141.0,4588.14,3272.0,85.53443750911092,11499298.400042355,3391.0615447146274,1084.532528533656,6,80449.0,1,0,0
5123406600000,0,1,0,0.0,5868.0,4989.38,3898.0,84.21033190767034,3556616.4206771688,1885.8993665297119,344.80042856783024,6,51985.0,1,0,0
5123406620000,0,1,0,0.0,5983.0,4599.4,4076.0,80.76756774844715,3990683.6176811717,1997.6695466671088,373.65951476415466,6,105358.0,1,0,0
5123406630000,0,1,0,0.0,5918.0,4129.14,3195.0,83.2714837144145,4358059.560460886,2087.5965990729355,423.03043685312423,6,55140.0,1,0,0
5123406640000,0,1,0,0.0,5998.0,4051.31,3819.0,78.94498084108957,4209726.1175645115,2051.7617107170395,407.3271521591206,6,50060.0,1,0,0
5123406670000,0,1,1,1.0,5965.0,4965.84,3815.0,84.56263950468907,4467976.004098483,2113.7587383848904,434.5012159971296,6,48283.0,1,0,0
5123406730000,0,1,0,0.0,5923.0,5498.54,4323.0,84.70855918973005,4022796.146345151,2005.6909398870882,371.0381983347308,6,89024.0,1,0,0
5123406750000,0,1,0,0.0,6046.0,4494.33,4061.0,80.20804199081286,2769423.498949348,1664.158495741721,258.9456287002663,6,68532.0,1,0,0
5123406760000,0,1,0,0.0,6100.0,4520.32,4126.0,79.96449211994033,2718798.032131297,1648.8778099456906,250.23451745340975,6,68662.0,1,0,0
5123406810000,1,1,0,1.0,5919.0,4547.49,4069.0,80.48906758063482,2721608.3814942795,1649.7297904488114,256.5135138071894,6,67687.0,1,0,0
5123406820000,0,1,0,0.0,5983.0,4565.89,4067.0,80.61569326129994,2746701.6988335443,1657.3176215902442,254.86700369616258,6,73237.0,1,0,0
5123406830000,0,1,0,0.0,5999.0,4969.49,3668.0,85.44875657375009,2495710.5201235325,1579.7817950981498,242.18442698918315,6,46738.0,1,0,0
5123406840000,1,1,0,1.0,5940.24,4615.29,4122.0,80.58095308446035,26606130.47233295,5158.113072852606,2476.1405744376875,6,41362.0,1,0,0
5123406850000,0,1,0,0.0,6017.0,4564.55,4096.0,80.42729636137224,2757655.5388299893,1660.6190227833683,256.3591650859895,6,61402.0,1,0,0
5123406880000,0,1,0,0.0,5973.0,5016.75,3671.0,85.70735090994238,2769423.498949348,1664.158495741721,269.97694472112966,6,43928.0,1,0,0
5123406890000,0,1,0,0.0,5931.0,4494.81,3654.0,82.70918933226223,2792546.8153597573,1671.091504185141,274.85697001572413,6,63637.0,1,0,0
5123406900000,0,1,0,0.0,6005.0,4511.17,4068.0,80.26935903568683,3137839.519863805,1771.3947950312502,292.8728317961363,6,77413.0,1,0,0
5123406910000,0,1,0,0.0,6035.0,5014.33,3672.0,85.68739697295047,2966916.390769593,1722.4739158459245,286.852595066189,6,51191.0,1,0,0
5123406920000,0,1,1,1.0,6992.0,5069.37,4170.0,83.06244638824455,6801355.145503173,2607.940786425791,569.3892964004331,1,71517.0,1,0,0
5123406930000,0,1,1,1.0,6870.0,4316.18,4916.382989018172,73.48331110518788,6801355.145503173,2607.940786425791,668.9638187767456,1,56048.0,1,0,0
5123406940000,0,1,1,1.0,6985.0,4523.3,4234.0,79.30510702344459,6801355.145503173,2607.940786425791,582.257952701239,1,63975.0,1,0,0
5123406950000,0,1,1,1.0,6928.0,4441.99,4562.0,76.68109284562917,2576171.580202986,1605.0456629650716,219.02496005806717,1,27501.0,1,0,0
5123406980000,0,1,1,1.0,7016.0,4347.58,3794.0,80.95418457374517,2566978.962435109,1602.1794413969708,218.74554430635783,1,36207.0,1,0,0
5123407000000,0,1,1,1.0,6936.0,4400.19,3953.0,80.29439581938455,3640663.3408681545,1908.0522374579148,311.1678069118081,1,32652.0,1,0,0
5123407010000,0,1,1,1.0,7027.0,4303.31,3865.0,80.23908025395107,2510684.8109139567,1584.514061444062,217.46945092368617,1,51793.0,1,0,0
5123407020000,0,1,1,1.0,6944.0,4291.75,3952.0,79.6225470579785,3033195.5361830164,1741.607170455788,264.3077323268575,1,44406.0,1,0,0
5123407030000,0,1,1,1.0,7101.0,4479.03,3459.0,83.78561929114089,3633353.021880372,1906.135625258699,306.27607029253744,2,31591.0,1,0,0
5123407040000,0,1,1,1.0,7118.0,4309.09,3739.0,81.05609168964415,3109169.33655192,1763.2836801127378,270.55076022902193,2,31982.0,1,0,0
5123407050000,0,1,1,1.0,7041.0,4630.95,4222.0,80.05591795738776,6801355.145503173,2607.940786425791,582.0586346173019,1,59660.0,1,0,0
5123407140000,0,1,1,1.0,7071.0,3985.39,4594.107670177531,73.42535209192033,3200044.5798028214,1788.8668423901265,273.6484162649924,1,60335.0,1,0,0
5123407150000,0,1,1,1.0,6999.0,3922.81,4533.138507104139,73.41438205757684,2898240.7522195564,1702.4220252979449,250.21503515665685,1,61264.0,1,0,0
5123407160000,0,1,1,1.0,7071.0,3827.47,4440.252600945347,73.39766616899105,2591328.1071597068,1609.7602638777325,223.448142378176,1,75546.0,1,0,0
5123407170000,0,1,1,1.0,6999.0,4049.21,4656.284915101531,73.43653780577125,3146790.1098816907,1773.9194203462825,269.9485382072309,1,61835.0,1,0,0
5123407180000,0,1,1,1.0,6986.0,3812.56,4425.726390951351,73.39505166595802,3708323.298800866,1925.7007292933308,322.4628955479014,1,72476.0,1,0,0
5123407270000,0,1,0,0.0,7194.0,3852.63,4464.764971397992,73.40207782210261,2702799.0377597613,1644.0191719562645,230.89005960701874,2,39605.0,1,0,0
5123407280000,0,1,1,1.0,6986.0,3786.8,4400.629464764541,73.39053437082646,3762730.1007099594,1939.7757861953942,327.53569818157723,1,71246.0,1,0,0
5123407290000,0,1,1,1.0,7058.0,3818.63,4431.640146461985,73.3961160657566,3461681.635423982,1860.5594952658682,298.3951069238843,1,77619.0,1,0,0
5123407300000,0,1,1,1.0,7058.0,3788.74,4402.519528305007,73.39087458052937,3807404.730750959,1951.2572179881768,328.7630369355806,1,67293.0,1,0,0
5123407320000,0,1,0,0.0,6986.0,10215.33,8912.0,85.45952258233133,13372134.016316902,3656.7928593669208,813.4396262739158,6,132686.0,0,0,1
5123407340000,0,1,0,0.0,7003.0,4782.37,4254.0,80.79832919064602,6697246.670524797,2587.903914469159,568.8649172279621,1,84744.0,1,0,0
5123407360000,0,1,1,1.0,7197.0,9965.79,9586.0,79.87358762444568,28389686.20927712,5328.19727574694,1640.074304406535,1,66101.0,0,0,1
5123407370000,0,1,1,1.0,7368.0,9970.0,9545.0,80.15609770940699,8230650.945871812,2868.9111080463636,473.7065292588093,2,54330.0,0,0,1
5123407390000,0,1,1,1.0,7283.0,9968.8,9446.0,80.76385330084244,15742586.6902517,3967.6928674295973,906.3089631693553,2,36577.0,0,0,1
5123407400000,0,1,1,1.0,6974.0,9966.71,10421.465843302187,74.46639615758112,26868106.31181085,5183.445409359575,1576.2117981820281,1,55253.0,0,0,1
5123407450000,0,1,0,0.0,7181.0,5383.58,5783.0,74.83702292314948,700818.2405121179,837.1488759546404,52.748625659500064,10,25481.0,1,0,0
5123407460000,0,1,0,0.0,7244.0,5396.87,5539.0,76.53672321180206,1394798.3140987242,1181.0157975652671,104.71458814554987,10,48770.0,1,0,0
5123407470000,0,1,0,0.0,7188.0,5386.96,5614.0,75.9799973677283,1523757.170090073,1234.4055938345682,113.64537366423576,10,39499.0,1,0,0
5123407480000,0,1,0,0.0,7148.0,5488.14,5726.0,75.90876102269092,1644991.4267409837,1282.5721916293771,122.49545213649444,10,52051.0,1,0,0
5123407490000,0,1,0,0.0,7162.0,5413.77,5527.0,76.72528918159905,5009745.847368825,2238.2461543290597,375.8530908071742,10,57265.0,1,0,0
5123407540000,0,1,1,1.0,6985.0,9407.12,8483.0,83.21129730992061,9206885.168954702,3034.284951838687,579.0493816952643,1,173030.0,0,0,1
5123407550000,0,1,1,1.0,6939.0,9667.37,8884.0,82.3612166010192,10139932.470632337,3184.326062235514,620.4829562252072,1,111340.0,0,0,1
5123407560000,0,1,1,1.0,7095.0,8554.93,7392.0,84.63409478454886,6158680.355920723,2481.668865082673,409.4050625487418,2,105257.0,0,0,1
5123407570000,0,1,1,1.0,7002.0,10872.69,9980.0,83.02222593980483,10987672.093063533,3314.7657674507764,631.1126991995137,1,184710.0,0,0,1
5123408080000,0,1,0,0.0,5789.0,9921.55,9669.0,79.073067475595,12402637.967252405,3521.7379185925242,767.0153350187016,6,91989.0,0,0,1
5123408120000,0,1,0,0.0,5765.0,9894.12,9655.0,78.98810036961264,12667875.905911162,3559.1959634039767,785.8971341839544,6,77295.0,0,0,1
5123408130000,0,1,0,0.0,5820.0,9912.97,9086.0,82.62548033143287,2769423.498949348,1664.158495741721,171.16338065199926,6,97717.0,0,0,1
5123408150000,0,1,0,0.0,5812.0,9931.63,9651.0,79.25042586636364,2769423.498949348,1664.158495741721,170.53100362988596,6,68082.0,0,0,1
5123408160000,0,1,0,0.0,5859.0,9928.65,10384.385524565001,74.45981785792253,2769423.498949348,1664.158495741721,170.3107741805146,6,99025.0,0,0,1
5123408180000,0,1,0,0.0,5760.0,9895.18,10351.777057194173,74.45403241467736,2769423.498949348,1664.158495741721,172.67885640038335,6,118747.0,0,0,1
5123408190000,0,1,0,0.0,5804.0,9891.22,9658.0,78.95074413835502,2769423.498949348,1664.158495741721,172.08870309757958,6,121211.0,0,0,1
5123407940000,0,1,1,1.0,7115.0,4393.2,3803.0,81.1800468095455,2572393.310769452,1603.868233605695,218.42517710532834,2,20448.0,1,0,0
5123407920000,0,1,1,1.0,7089.0,4831.86,4300.0,80.81992328627886,6801355.145503173,2607.940786425791,562.5603925147371,2,50765.0,1,0,0
5123407870000,0,1,0,0.0,6312.0,4543.38,3695.0,82.75493942961955,3061033.3599801376,1749.5809098124435,279.4953761851842,2,15744.0,1,0,0
5123407860000,0,1,0,0.0,6235.0,4661.76,3644.0,83.77207171844326,3816546.52492566,1953.5983530208198,345.48262197208834,2,43730.0,1,0,0
5123407830000,0,1,0,0.0,6262.86,4593.23,3840.0,82.17803842876756,3510171.751543385,1873.5452360547329,316.9455306133982,2,42994.0,1,0,0
5123407820000,0,1,0,0.0,6170.0,4621.33,3275.0,85.71073445024258,3867515.260051795,1966.599923739395,349.5900985313021,2,43761.0,1,0,0
5123407810000,0,1,0,0.0,6268.91,4534.15,3670.0,82.85016596241675,2959559.1384038213,1720.3369258386049,268.05172886548513,2,24147.0,1,0,0
5123407800000,0,1,0,0.0,6050.49,4585.62,3399.0,84.77393467334166,3030574.0367639493,1740.85439849631,276.68894702492,1,31282.0,1,0,0
5123407790000,0,1,0,0.0,6203.0,4560.39,3803.0,82.20334543070616,3228342.275566132,1796.7588250976066,293.1126090036437,2,36196.0,1,0,0
5123407760000,0,1,1,1.0,7173.0,5833.01,4689.0,84.5222455925066,4080550.1994414465,2020.0371777374412,327.64976709823725,2,81388.0,1,0,0
5123408400000,0,1,0,0.0,7174.0,5088.41,5403.0,75.40165780670873,5223223.023222545,2285.437162387657,387.7671138249848,10,77265.0,1,0,0
5123408390000,0,1,0,0.0,7342.0,4954.32,5423.0,74.37284450658049,5361785.159252105,2315.552884140655,394.0171339838408,2,81482.0,1,0,0
5123408380000,0,1,0,0.0,7151.0,4939.71,5524.0,73.59150766222962,5549606.759300742,2355.7603357092044,412.3342565792958,10,66991.0,1,0,0
5123408340000,0,1,0,0.0,7347.0,5035.9,5441.0,74.7990641652688,5368960.834381815,2317.1018178711556,395.3288295693848,2,70382.0,1,0,0
5123408440000,1,1,0,1.0,7516.0,4405.99,4573.0,76.37401390525444,3556949.7915439215,1885.987749574191,280.6050640220828,1,64142.0,1,0,0
5123408830000,0,1,1,1.0,7140.0,9920.05,9411.0,80.67868367790838,7943214.569666368,2818.3709070429973,456.06100761706193,2,135203.0,0,0,1
5123408870000,0,1,0,0.0,7713.0,6077.52,5566.0,80.69398986293837,2757701.0844725985,1660.6327361799774,201.43908579054775,2,65151.0,1,0,0
5123408880000,0,1,0,0.0,7704.0,6232.67,5317.0,83.16050745395918,2685080.028888755,1638.6213805784284,195.59149394585918,2,4979.0,1,0,0
5123408890000,0,1,1,1.0,7478.0,6116.04,5561.0,80.96320151772656,1544867.742038466,1242.9270863725137,113.2767078778755,1,53933.0,1,0,0
5123408910000,0,1,1,1.0,7560.0,6162.98,5763.0,79.99987499990235,1586467.0364401704,1259.5503310468266,115.54748990824257,1,58007.0,1,0,0
5123408920000,0,1,1,1.0,7481.0,6101.96,5527.0,81.08612705019274,1606287.9374119116,1267.3941523503695,118.27464379735746,1,55363.0,1,0,0
5123408930000,0,1,0,0.0,7677.0,4507.51,4719.0,76.08225811580516,2351188.6019045142,1533.3586018621065,182.4323868640995,2,48668.0,1,0,0
5123408950000,0,1,1,1.0,7156.0,4695.03,4233.0,80.38675263997172,6801355.145503173,2607.940786425791,578.3465259781609,2,28869.0,1,0,0
5123408990000,0,1,1,1.0,6928.0,9790.25,10249.548001884312,74.43589186753718,786937.9314379743,887.0952211786367,46.217062984552435,0,52586.0,0,0,1
5123409000000,0,1,1,1.0,6869.0,9696.5,9231.0,80.40833290150965,786937.9314379743,887.0952211786367,46.59194383883803,1,33067.0,0,0,1
5123409020000,0,1,1,1.0,6610.0,4796.83,4036.0,82.22426649110346,2681063.40821189,1637.3953121381196,238.6349272996787,14,43798.0,1,0,0
5123409030000,0,1,1,1.0,6675.0,4735.25,4067.0,81.6593534140456,3248468.0640335064,1802.3507050608953,288.3682258351981,14,58235.0,1,0,0
5123409060000,0,1,0,0.0,7562.0,4849.07,4700.0,78.41600601917952,2489743.0095300274,1577.8919511582621,192.25814745405617,2,69905.0,1,0,0
5123409070000,0,1,1,1.0,6665.0,10318.54,8947.0,85.85767292443933,21949065.269965693,4684.982953006947,1352.5428438480214,14,90920.0,0,0,1
5123409120000,0,1,0,0.0,7373.0,4763.19,4955.0,76.21148207455357,3655644.291593788,1911.9739254481972,278.33442147051835,1,51709.0,1,0,0
5123409140000,0,1,1,1.0,7425.0,4690.23,4809.0,76.68917785450564,3866326.181483457,1966.297582128264,295.04931177376807,1,58316.0,1,0,0
5123409160000,0,1,1,1.0,6714.0,10324.21,6040.0,101.41109406766105,4962829.224581043,2227.7408342491376,303.3699629916892,14,102103.0,0,0,1
5123409190000,0,1,1,1.0,6818.0,7323.02,5936.0,85.94777484030637,6937330.519403294,2633.8812652439924,518.601369470232,14,84934.0,0,1,0
5123409220000,0,1,1,1.0,7355.0,4674.63,4910.0,75.92516052008057,3894926.658821955,1973.5568547224464,298.8511209101477,1,56405.0,1,0,0
5123409240000,0,1,1,1.0,6596.0,5009.14,4370.0,81.48091801151973,2858548.7486575893,1690.7243266297405,245.53760081236808,14,51027.0,1,0,0
5123409260000,0,1,1,1.0,6661.0,10323.34,8909.0,86.10656188700139,23392828.9144012,4836.61337243336,1444.0017848395803,14,97421.0,0,0,1
5123409300000,0,1,1,1.0,7586.0,4669.77,4870.0,76.15622101969083,3830067.676408575,1957.0558695163954,292.0817262570407,2,71157.0,1,0,0
5123409320000,0,1,1,1.0,6850.0,9751.95,9021.0,82.0423671038324,786937.9314379743,887.0952211786367,46.52308196499996,1,66524.0,0,0,1
5123408650000,0,1,1,1.0,6933.0,9839.67,10297.695909188355,74.44443626498655,7566342.279053683,2750.6985074801787,439.6735591291582,8,105905.0,0,0,1
5123408720000,0,1,1,1.0,6933.0,9730.18,10191.024230298844,74.42550483336446,11529426.281365296,3395.5008881408494,684.8079283300841,8,120046.0,0,0,1
5123408740000,0,1,1,1.0,7174.0,4604.54,4168.0,80.22804995760522,5512535.810353198,2347.879002494208,466.6894522818488,10,6545.0,1,0,0
5123408760000,0,1,1,1.0,7119.0,9802.99,10261.960068639746,74.43809462472997,7453124.3829485215,2730.0410954688064,429.9466041504772,2,104873.0,0,0,1
5123408770000,0,1,1,1.0,6933.0,9723.25,10184.272611569239,74.42430643567168,11393163.497549787,3375.3760527606087,673.6335066250687,8,125126.0,0,0,1
5123408780000,0,1,1,1.0,6933.0,9771.94,10231.709309396716,74.43272593828124,7372248.701405033,2715.1885204171426,431.98457174528494,8,106461.0,0,0,1
5123408810000,1,1,0,1.0,6972.0,6144.93,4629.0,86.69446349104423,8852305.534320608,2975.2824293368535,713.8380400226279,1,118724.0,1,0,0
5123408460000,1,1,0,1.0,7533.0,4377.8,4759.0,74.95865527075576,3716622.2659128695,1927.854316568778,292.5783095263221,1,64914.0,1,0,0
5123408470000,0,1,0,0.0,7681.0,4375.55,4704.0,75.30969393112682,2395606.7097245557,1547.774760656264,184.84619673800583,2,73618.0,1,0,0
5123409450000,0,1,0,0.0,7024.0,4816.31,5081.0,75.73182950384864,3716013.605125321,1927.6964504623961,293.0841237578138,1,63371.0,1,0,0
5123409470000,0,1,0,0.0,7152.0,5678.46,4992.0,81.77077717620152,2056748.6688041496,1434.1369072735524,163.48053960767425,2,50173.0,1,0,0
5123409480000,0,1,0,0.0,7026.0,5652.8,5109.0,80.89375748474045,3708147.799839333,1925.655161195621,295.1407035847925,1,64041.0,1,0,0
5123409490000,0,1,0,0.0,7166.0,5759.77,5074.0,81.7665579561718,2255128.156394773,1501.7084125737504,178.15833120514878,2,40257.0,1,0,0
5123409550000,0,1,0,0.0,7045.0,5657.65,4966.0,81.80250607408064,3245455.584641151,1801.514802781579,256.3551014724448,1,62913.0,1,0,0
5123409560000,0,1,0,0.0,7015.0,4834.42,4952.0,76.69693605353476,3107017.6304302155,1762.6734327237748,244.28159685747428,1,61975.0,1,0,0
5123409570000,0,1,0,0.0,7164.0,4852.74,5055.0,76.14289198605475,2195165.929533025,1481.6092364496872,170.65738393322124,2,51624.0,1,0,0
5123409590000,0,1,0,0.0,7170.0,4816.62,5060.0,75.87239287118867,2393031.374476421,1546.9425892632282,186.9555761309704,2,39571.0,1,0,0
5123409630000,0,1,0,0.0,7171.0,5650.18,5011.0,81.48116346739288,2443704.979163988,1563.235420262728,192.88854520198817,2,44190.0,1,0,0
5123409640000,0,1,0,0.0,7028.0,4814.94,5268.0,74.47778192185908,4008563.5968445167,2002.1397545737202,315.78411823259154,1,49587.0,1,0,0
5123409790000,0,1,0,0.0,7147.0,4760.88,5085.0,75.33843640533031,2233059.6929089697,1494.3425621017993,175.1419366987427,2,34255.0,1,0,0
5123409820000,0,1,0,0.0,7635.0,4672.0,5269.0,73.50510186374821,2661917.614585349,1631.5384195860508,200.43051084898343,2,60167.0,1,0,0
5123409830000,0,1,0,0.0,7042.22,4609.43,4956.0,75.18929445073947,3538221.022958517,1881.0159549983932,276.81278539810023,1,50437.0,1,0,0
5123409840000,0,1,0,0.0,7021.0,5714.19,4921.0,82.42081047890757,3477344.140122559,1864.763829583403,281.11108650950354,1,50590.0,1,0,0
5123409850000,0,1,0,0.0,7184.0,5963.14,4905.0,84.01273712955673,1435440.54722558,1198.0987218195253,112.53943921799922,2,30449.0,1,0,0
5123409870000,0,1,0,0.0,7297.0,4570.54,4888.0,75.38262399253557,3850792.492156226,1962.3436223445235,298.76580744481544,1,54348.0,1,0,0
5123409890000,0,1,0,0.0,7503.0,4560.7,4911.0,75.16448629505825,2541206.3063752544,1594.116152096595,192.6177750606575,2,45193.0,1,0,0
5123409900000,0,1,0,0.0,7368.0,4630.51,4945.0,75.40232091918656,3786752.670721018,1945.9580341623553,288.7344773710269,1,61846.0,1,0,0
5123409920000,0,1,0,0.0,7070.0,5898.63,4957.0,83.3164449553628,3078663.4575306782,1754.6120532843374,246.41135405239942,1,45974.0,1,0,0
5123409950000,0,1,0,0.0,7448.0,4701.66,5119.0,74.71720016167629,4111259.0680895336,2027.6239957372604,313.549349305181,1,51519.0,1,0,0
5123409960000,0,1,0,0.0,7388.0,4664.12,5110.0,74.52596862839154,4063615.480583217,2015.8411347581973,310.8878800844019,1,53891.0,1,0,0
5123409980000,0,1,0,0.0,7182.0,5884.48,4826.0,84.01476060788366,2001302.2360936916,1414.673897438449,159.75909923315172,2,38203.0,1,0,0
5123409990000,0,1,0,0.0,7514.0,4591.74,5027.0,74.59718493348123,2625030.4433628144,1620.1945696004584,200.04804476168377,2,33959.0,1,0,0
5123410000000,0,1,0,0.0,7497.0,4868.18,4610.0,79.10865945015122,2650216.164065383,1627.9484525209584,200.1673839928537,2,48917.0,1,0,0
5123410010000,0,1,0,0.0,7072.0,4751.01,4992.0,75.88814136609224,3618603.514991587,1902.2627355314478,286.12346920151714,1,50251.0,1,0,0
5123410030000,0,1,0,0.0,6936.0,5726.89,4941.0,82.37651364314952,3551816.0901893973,1884.6262468164336,284.14528721515177,1,58389.0,1,0,0
5123410050000,0,1,0,0.0,7458.0,4672.71,5273.0,73.48271905693201,4245342.489651205,2060.422890974376,322.5453950502359,1,47349.0,1,0,0
5123410060000,0,1,0,0.0,7164.0,5745.3,5085.0,81.61066106826975,2456214.8127031587,1567.2315759654534,193.35706626018725,2,39952.0,1,0,0
5123410070000,0,1,1,1.0,6904.0,5067.56,5648.422134912792,73.61479379232959,11940077.352406222,3455.441701491464,986.131264651984,8,44034.0,1,0,0
5123410080000,0,1,1,1.0,7060.0,5271.32,4610.0,81.61691001257032,6683519.654230629,2585.250404550907,536.3549999382577,2,33571.0,1,0,0
5123410100000,0,1,1,1.0,7062.0,4993.23,953.0,100.20094809930693,3942424.8874461083,1985.5540504972682,394.4397085989103,2,32728.0,1,0,0
5123410120000,0,1,1,1.0,7060.0,5102.01,4609.0,80.57921568245747,3969936.68689674,1992.4699964859547,322.99541834649256,2,38013.0,1,0,0
5123410130000,0,1,1,1.0,7060.0,4975.79,4625.0,79.691843999245,3828622.3638779605,1956.68657783457,314.67266901273615,2,58639.0,1,0,0
5123410140000,0,1,1,1.0,6904.0,4976.75,4617.0,79.74804072828373,9497154.551531482,3081.74537422083,790.4414940933402,8,41577.0,1,0,0
5123410160000,0,1,1,1.0,6904.0,5134.98,4624.0,80.69064381946646,9673551.334384244,3110.2333247498077,794.4769492759727,8,32981.0,1,0,0
5123410170000,0,1,1,1.0,6904.0,5013.46,4624.0,79.93409785567108,9530759.288653687,3087.192784497542,790.8031271700703,8,46446.0,1,0,0
5123410190000,0,1,1,1.0,7046.0,4948.7,5532.621643974739,73.59401032709972,3866139.511047508,1966.2501140616644,389.57471896891457,2,46630.0,1,0,0
5123410210000,0,0,0,0.0,5721.0,10159.24,10609.040035800113,74.49966418850414,5258030.286900165,2293.0395301651834,328.3601003497261,0,71957.0,0,0,1
5123410250000,0,1,1,1.0,4983.0,4278.12,4136.0,78.37167855800972,1579092.2567037682,1256.6193762248647,165.78396395840085,1,28448.0,1,0,0
5123410280000,0,1,1,1.0,7064.0,9096.92,6798.0,91.0984083285762,5875730.86162869,2423.990689261964,378.56651386049157,2,75670.0,0,0,1
5123410290000,0,1,1,1.0,6892.0,8644.19,6864.0,88.20538532311959,7812728.599677029,2795.125864728998,530.5037414053799,1,80910.0,0,0,1
5123410300000,0,1,1,1.0,6882.0,8772.21,6771.0,89.44948294987512,7752781.883119375,2784.381777544052,520.7403199301032,1,81270.0,0,0,1
5123410310000,0,1,1,1.0,7580.0,8479.44,6835.0,87.43248824092792,3536584.1870980817,1880.5808111054632,233.6692558373361,1,8851.0,0,1,0
5123410320000,0,1,1,1.0,7063.0,8737.92,6926.0,88.38506661195657,5983214.546019818,2446.061026634417,398.4824872474071,2,69377.0,0,0,1
5123410340000,0,1,1,1.0,7063.0,8900.85,6852.0,89.71538329628872,5936167.090247823,2436.425063540396,389.41006889581627,2,86598.0,0,0,1
5123410380000,0,1,0,0.0,6045.0,4892.37,4586.0,79.4126564220087,1752865.9101005471,1323.9584246117954,158.8172429193211,0,35100.0,1,0,0
5123410430000,0,1,1,1.0,6285.0,4539.45,4162.0,79.85893813468847,3423137.124463056,1850.1721877876817,310.4041643510207,11,37572.0,1,0,0
5123410450000,0,1,1,1.0,6204.0,4514.41,4136.0,79.86494850683872,3472152.401950344,1863.3712464107477,319.95506836991746,11,32544.0,1,0,0
5123410460000,0,1,1,1.0,6272.0,4512.82,4220.0,79.32729668909687,3460130.079123552,1860.1424889302302,316.7747028402043,11,32603.0,1,0,0
5123410470000,0,1,1,1.0,6199.0,4536.43,4266.0,79.18604675067445,3436769.3980776,1853.8525826175069,316.5778738096537,11,28664.0,1,0,0
5123410490000,0,1,1,1.0,7086.0,4424.1,4100.0,79.52421015011718,5304940.1929093115,2303.2455780722366,454.30677339293584,1,636.0,1,0,0
5123410520000,0,1,0,0.0,7416.0,9789.33,8882.0,83.1103483328039,1837949.327305745,1355.7098979153855,108.08923355126706,2,103834.0,0,0,1
5123410540000,0,1,0,0.0,7212.0,4569.03,4051.0,80.73431736256893,3165519.579544833,1779.1907091553826,270.5572290209259,2,81835.0,1,0,0
5123410550000,0,1,1,1.0,6868.0,4700.47,4112.0,81.16939078248647,3766183.9594097286,1940.665854651369,326.0765332822276,1,16947.0,1,0,0
5123410560000,0,1,1,1.0,7083.0,4581.0,4029.0,80.94442537939224,3788847.9123539855,1946.4963170666379,326.20300579887953,1,39624.0,1,0,0
5123410570000,0,1,1,1.0,7049.0,4827.23,4095.0,82.0501675805723,4184275.953419562,2045.5502813227451,354.8703208735105,1,29370.0,1,0,0
5123410580000,0,1,1,1.0,7055.0,4648.75,4094.0,80.96141056083448,4474956.5282566035,2115.4093051361488,384.8100892816754,1,35074.0,1,0,0
5123410590000,0,1,1,1.0,7074.0,4583.07,4029.0,80.95721092033742,4381377.877232915,2093.1741153647286,377.21720854351395,1,44062.0,1,0,0
5123410610000,0,1,0,0.0,6898.0,4608.42,4169.0,80.24599678488642,2600969.847882657,1612.752258681617,225.0168568113727,1,17628.0,1,0,0
5123410630000,0,1,1,1.0,7165.0,4747.55,4166.0,81.12675267752309,4008538.3735427433,2002.133455477617,338.1591339246451,2,47538.0,1,0,0
5123410650000,0,1,0,0.0,7287.0,9780.41,8891.0,83.00246984277034,1837949.327305745,1355.7098979153855,109.45386656179997,1,86134.0,0,0,1
5123410660000,0,1,0,0.0,7445.0,9788.27,8985.0,82.48193741662475,1837949.327305745,1355.7098979153855,108.08287723056425,2,111126.0,0,0,1
5123410670000,0,1,0,0.0,7303.0,5250.58,5382.0,76.60665767412125,1837949.327305745,1355.7098979153855,136.88458533594587,1,88555.0,1,0,0
5123410690000,0,1,0,0.0,7430.0,5208.56,5324.0,76.71088579856186,1837949.327305745,1355.7098979153855,135.1830926232528,2,60858.0,1,0,0
5123410700000,0,1,0,0.0,7264.0,5201.19,5553.0,75.1544409865445,1837949.327305745,1355.7098979153855,135.6320070331153,1,60444.0,1,0,0
5123410720000,0,1,1,1.0,6264.0,4639.45,5231.331875990614,73.53990837640053,3164948.8168416526,1779.0303023955641,287.69646548874215,11,32078.0,1,0,0
5123411050000,0,1,1,1.0,6933.0,6945.88,6284.0,81.62034060208276,786937.9314379743,887.0952211786367,56.69581638602121,2,81325.0,0,1,0
5123411060000,0,1,1,1.0,6839.0,7187.65,6696.0,80.57077633981194,6456072.648754378,2540.8802901267068,459.9325104192048,1,91278.0,0,1,0
5123411070000,0,1,1,1.0,7027.0,7132.09,6479.0,81.56647595673114,6774994.2642901065,2602.8819151644407,482.89339018461203,2,10104.0,0,1,0
5123411080000,0,1,1,1.0,6873.0,7146.48,6610.0,80.84850029530541,786937.9314379743,887.0952211786367,56.20583754288796,1,70706.0,0,1,0
5123411100000,0,1,1,1.0,6851.0,7123.65,6613.0,80.68859894681528,6491157.117345232,2547.774934593955,465.3826439163487,1,66764.0,0,1,0
