APINumber,gel,slick,xlinkgel,hybrid,VerticalDepth,nphf_sqrt,sqrtsandmass,First6BOE,sandperft,hzlen_bin_<1,hzlen_bin_1-2,hzlen_bin_>2
33053069040000,0,1,1,1.0,11114.59,119.06667544637509,2449.069316127125,10843.0,602.6385052643864,0,0,1
33053069050000,0,1,1,1.0,11052.23,116.56381600587903,2403.7135751478463,29728.0,617.0894047719538,0,0,1
33053069060000,0,1,1,1.0,11169.49,67.78615789268795,1891.0085482713314,3752.5,9641.43905102658,1,0,0
33053069120000,0,1,1,1.0,10875.11,70.74060504301912,2340.1071798759895,119889.17,7019.203257417911,1,0,0
33053069130000,0,1,1,1.0,10982.51,123.9188573295139,2300.3779118551133,185692.83,475.370899912134,0,0,1
33053069140000,0,1,1,1.0,10954.06,98.34207238945304,2337.523795141619,87279.5,1003.107621290134,1,0,0
33053069150000,0,1,1,1.0,10960.76,124.15600348695355,2267.8519330072095,150849.83,459.5941242006299,0,0,1
33053069170000,0,1,1,1.0,10942.14,124.52764031271299,2163.7876186191625,116784.67,414.95630250034884,0,0,1
33053069680000,0,1,0,0.0,10448.96,108.59467391107366,1736.192780618,127719.5,398.26567620592385,0,1,0
33053069750000,0,1,1,1.0,11254.73,119.41077506595634,1043.2893281701818,150540.33,108.46714575726905,0,0,1
33053069760000,0,1,1,1.0,11123.18,119.30671901386117,1044.7587455524322,183030.0,109.04282273245123,0,0,1
33053069790000,0,1,1,1.0,11247.41,102.6735272689724,1945.9546282317306,130020.5,599.3781700433526,1,0,0
33053070120000,0,1,1,1.0,10573.4,114.73435929072171,2439.6013785728915,119419.17,665.7406555257612,0,0,1
33053070150000,0,1,1,1.0,11321.24,119.05252287059028,961.6617864772107,177013.33,92.94938419291763,0,0,1
33053070400000,0,1,1,1.0,10779.14,65.4759742337021,1944.125113374302,264078.17,59965.45226800956,1,0,0
33053070410000,0,1,1,1.0,11109.07,104.60895373653453,2552.1469664616293,189909.83,969.4140370562254,0,1,0
33053070730000,0,1,1,1.0,10865.15,93.33709445795076,885.9449514711173,120520.33,174.89838026203842,1,0,0
33053071090000,0,1,1,1.0,11104.22,85.58851092204152,3022.8722291166287,269972.17,2946.408791599879,1,0,0
33053071450000,0,1,1,1.0,11131.57,107.11490653430278,2807.39722658326,17143.5,1087.1710563067372,0,1,0
33053072850000,0,1,1,1.0,11386.94,108.37690345203825,2827.6015228264155,99129.67,1062.9996186774763,0,1,0
33053072890000,0,1,1,1.0,10668.94,87.31599625413673,1423.421584909296,109838.5,595.9185438824273,1,0,0
33053073090000,0,1,1,1.0,11196.75,84.50913087857678,961.6617864772107,205406.83,316.9575530107552,1,0,0
33053073550000,0,1,1,1.0,11087.09,101.09457553129357,2461.4283209063083,43436.67,1010.4384525386167,1,0,0
33053073560000,0,1,1,1.0,11070.05,70.08411518919547,2539.5364033111487,47575.67,9377.855700429722,1,0,0
33053073770000,0,1,0,0.0,10632.7,107.83048363914733,1710.7147320459399,153337.83,395.3006203198842,0,1,0
33053073890000,0,1,1,1.0,10992.93,66.05590966637595,1945.5479202765189,205395.33,27170.74660894615,1,0,0
33053074250000,0,1,1,1.0,10760.45,83.91497602843262,1126.2285801852975,198019.0,450.15910947995354,1,0,0
33053074530000,0,1,1,1.0,10794.72,115.62159487678944,885.9449514711173,216830.67,85.83491068046476,0,0,1
33053074860000,0,1,0,0.0,10762.54,76.5253108576007,1730.941330004689,126169.67,1835.8248141407446,1,0,0
33053075660000,0,1,1,1.0,10938.11,69.95736703058814,2307.1600134889577,248933.83,7945.231547916841,1,0,0
33053075560000,0,1,1,1.0,10750.85,89.54486697657448,1126.2285801852975,166646.17,334.29641870802914,1,0,0
33053076150000,0,1,0,0.0,10724.29,110.99537468675179,1733.5544257136078,108474.67,371.20158931202667,0,1,0
33053075180000,0,1,1,1.0,11236.76,70.99720559185707,961.6617864772107,192821.5,1132.5896067144386,1,0,0
33053075170000,0,1,1,1.0,11249.95,110.91818246731427,961.6617864772107,98044.33,114.47205348964513,0,1,0
33053075440000,0,1,1,1.0,10780.05,100.6379809110478,3607.572877725456,187803.83,2204.393017549383,1,0,0
33053075430000,0,1,1,1.0,10792.23,100.08183252645017,3626.9049452799795,138930.0,2271.021784454598,1,0,0
33053075420000,0,1,1,1.0,10784.16,106.91755329155461,3607.332078802676,213694.5,1805.511465024834,0,1,0
33053076700000,0,1,1,1.0,10928.97,110.67096819786308,961.6617864772107,225217.67,115.25355734124052,0,1,0
33053076740000,0,1,0,0.0,10743.27,80.60969669867528,1908.785510836155,226678.83,1602.331783705188,1,0,0
33053076800000,0,1,1,1.0,11130.18,111.9890316140488,961.6617864772107,180046.33,111.18686229953826,0,1,0
33053076510000,0,1,1,1.0,11114.38,121.99927541527622,3010.5191389078796,191333.5,850.2287094660419,0,0,1
33053078440000,0,1,0,0.0,11115.64,119.02181817571274,2676.9833758708173,173995.17,720.7959665231075,0,0,1
33053079630000,0,1,0,0.0,10841.73,88.90153655506985,2809.4836559008695,135486.17,2145.2348101391567,1,0,0
33055001190000,0,1,0,0.0,9775.97,93.85453213272346,885.9449514711173,69511.5,171.2032580895084,1,0,0
33055001600000,0,0,0,0.0,9715.47,86.86278375606219,0.0,37817.67,0.0,1,0,0
33055001780000,0,1,1,1.0,9920.51,131.6530789683721,2815.348936893017,108498.67,604.6621522638541,0,0,1
33055001790000,0,1,1,1.0,10011.82,138.20413597954447,2783.865240578333,63220.33,520.9561832000181,0,0,1
33061005470000,0,1,1,1.0,10737.21,115.6767617192512,1392.3930845246402,23277.0,211.72327540690458,0,0,1
33061005480000,0,1,1,1.0,10518.78,116.29683229500458,1391.9250154907138,31105.83,208.30881042963935,0,0,1
33061005630000,0,1,1,1.0,10726.03,115.7046377715795,1366.5013424751576,29964.83,203.77890072302236,0,0,1
33061005660000,0,1,1,1.0,10579.92,116.17406423919421,1396.700811589172,27196.33,210.3862840549259,0,0,1
33061006040000,0,1,1,1.0,9584.29,70.2792515743617,604.0944209085313,73418.0,510.3203319435237,1,0,0
33061006330000,0,0,0,0.0,9457.67,111.90895049928947,0.0,19480.0,0.0,0,1,0
33061007980000,0,0,0,0.0,9139.75,94.76926295931831,0.0,47523.17,0.0,1,0,0
33061008210000,0,1,1,1.0,10679.03,117.42232837860277,1369.1667495667853,39729.33,196.0091288956816,0,0,1
33061008920000,0,1,1,1.0,10533.31,117.3589076374368,1476.8018894486997,29667.33,228.3940396813972,0,0,1
33061009090000,0,1,1,1.0,10707.39,109.46178877513569,1416.06963024757,38135.83,258.4818650765473,0,1,0
33061009820000,0,1,1,1.0,10603.88,117.63066437733157,1404.7143458087746,27853.5,205.26817020056112,0,0,1
33061010050000,0,1,1,1.0,10447.03,116.2874593490305,1439.46933271538,30175.17,222.83458546120008,0,0,1
33061011650000,0,0,0,0.0,10546.73,117.64630551722574,0.0,15910.33,0.0,0,0,1
33061011980000,0,1,1,1.0,9097.27,118.29177148835173,1358.897653522506,5072.5,189.02931789950864,0,0,1
33061012350000,0,0,0,0.0,8960.02,118.05800778368413,0.0,9138.83,0.0,0,0,1
33061012570000,0,1,1,1.0,10525.24,116.74353601742763,1433.4822853259423,47329.83,218.48759511910563,0,0,1
33061012730000,0,0,0,0.0,10077.11,118.33749702377696,0.0,19322.67,0.0,0,0,1
33061012950000,0,0,0,0.0,10246.75,69.19424254844056,0.0,118939.0,0.0,1,0,0
33061013050000,0,1,1,1.0,10607.65,118.61375637695832,1277.9763326464322,25367.0,165.8911755335799,0,0,1
33061013400000,0,0,0,0.0,10436.83,116.10436340574122,0.0,48411.83,0.0,0,0,1
33061013770000,0,0,0,0.0,10032.49,119.54682430684817,0.0,90361.67,0.0,0,0,1
33061014110000,0,1,1,1.0,10228.92,97.88740062874497,2297.2816663243198,40427.67,985.0002061322585,1,0,0
33061014290000,0,0,0,0.0,10723.89,123.49798865508872,0.0,79166.5,0.0,0,0,1
33061014510000,0,0,0,0.0,8769.19,73.9978594410164,0.0,53798.33,0.0,1,0,0
33061014660000,0,0,0,0.0,8912.7,98.31481679712586,0.0,35313.5,0.0,1,0,0
33061014740000,0,0,0,0.0,9624.4,119.27125890948088,0.0,52262.0,0.0,0,0,1
33061014980000,0,0,0,0.0,10414.19,66.16564971231236,0.0,51920.67,0.0,1,0,0
33061015030000,0,1,1,1.0,10764.21,78.02828462713006,2490.0336841936096,40823.33,3325.7172771161922,1,0,0
33061015160000,0,1,1,1.0,10680.8,73.78606373735097,1607.8668695480903,58854.33,2118.507485958794,1,0,0
33061015430000,1,1,0,1.0,10661.95,68.86619781759714,743.2456142713455,129930.5,1065.449087975601,1,0,0
33061015700000,0,1,1,1.0,10484.44,67.96361675082059,2009.8206640820815,135680.0,10226.794019371458,1,0,0
33061015820000,0,0,0,0.0,9769.54,66.05167069690532,0.0,22378.17,0.0,1,0,0
33061015900000,0,0,0,0.0,10568.6,92.1013203046103,0.0,48810.0,0.0,1,0,0
33061016120000,0,0,0,0.0,10750.59,109.29759010084541,0.0,63113.83,0.0,0,1,0
33061016250000,0,1,1,1.0,10169.1,97.86844844919338,1988.5268458352798,75838.5,738.5358331853375,1,0,0
33061016330000,0,0,0,0.0,10526.7,87.32034815466794,0.0,79286.5,0.0,1,0,0
33061016730000,0,0,0,0.0,10292.81,116.5094125032498,0.0,55282.33,0.0,0,0,1
33061016870000,0,0,0,0.0,10169.4,110.7247181159312,0.0,19880.0,0.0,0,1,0
33061016950000,0,0,0,0.0,9857.6,78.19880562932161,0.0,21290.83,0.0,1,0,0
33061016990000,0,0,0,0.0,9977.97,99.88099519854826,0.0,16805.83,0.0,1,0,0
33061017080000,0,0,0,0.0,10680.05,98.64270475738397,0.0,10915.0,0.0,1,0,0
33061017380000,0,0,0,0.0,10371.37,119.10790570676836,0.0,38202.0,0.0,0,0,1
33061017440000,0,0,0,0.0,10269.96,120.19909817403965,0.0,55343.0,0.0,0,0,1
33061017510000,0,0,0,0.0,8624.18,68.95218054458047,0.0,24436.33,0.0,1,0,0
33061017540000,0,0,0,0.0,10433.88,94.34608206943423,0.0,26821.5,0.0,1,0,0
33061017910000,0,0,0,0.0,10238.8,70.36784210029764,0.0,29872.33,0.0,1,0,0
33061017990000,0,0,0,0.0,10356.63,70.32875089074469,0.0,90351.83,0.0,1,0,0
33061018040000,0,0,0,0.0,10275.05,103.57887430288292,0.0,59597.5,0.0,0,1,0
33061018360000,0,0,0,0.0,10649.28,74.10730869389619,0.0,87799.83,0.0,1,0,0
33061018370000,0,0,0,0.0,10580.84,120.20009651349046,0.0,187427.17,0.0,0,0,1
33061018380000,0,0,0,0.0,9313.24,118.39503030892986,0.0,57070.83,0.0,0,0,1
33061018570000,0,1,1,1.0,10119.6,81.14994271009944,1098.4051034867828,33244.67,510.95770500491693,1,0,0
33061018720000,0,0,0,0.0,10867.51,109.9290826026144,0.0,75653.0,0.0,0,1,0
33061018750000,0,1,1,1.0,10560.67,94.48837601447292,1523.9015998351547,128796.17,493.6832397204376,1,0,0
33061018810000,0,0,0,0.0,10217.36,94.83866933826317,0.0,48765.67,0.0,1,0,0
33061018860000,0,0,0,0.0,10037.17,75.13995742514379,0.0,58691.5,0.0,1,0,0
33061019010000,0,0,0,0.0,10669.11,71.98363148558443,0.0,88872.67,0.0,1,0,0
33061019230000,0,1,1,1.0,9818.32,94.28861650195331,604.0944209085313,72823.5,78.20594808547592,1,0,0
33061019320000,0,0,0,0.0,10275.39,79.73846751632753,0.0,62043.5,0.0,1,0,0
33061019350000,0,1,1,1.0,10280.11,82.07413235516061,1076.2166657168623,19088.33,461.06720362993383,1,0,0
33061019390000,0,0,0,0.0,9981.25,119.72720326580932,0.0,20273.5,0.0,0,0,1
33061019620000,0,0,0,0.0,10581.65,101.13210767037549,0.0,74037.0,0.0,1,0,0
33061019640000,0,1,1,1.0,9710.94,117.6953406123302,604.0944209085313,37998.5,37.902526077034125,0,0,1
33061019750000,0,0,0,0.0,10326.76,70.64221968378699,0.0,70160.67,0.0,1,0,0
33061019760000,0,0,0,0.0,10120.47,119.72586688703666,0.0,36184.0,0.0,0,0,1
33061019880000,0,0,0,0.0,10228.24,108.17025100207738,0.0,60259.0,0.0,0,1,0
33061019900000,0,0,0,0.0,10228.09,97.26280482205117,0.0,58206.83,0.0,1,0,0
33061019940000,0,1,1,1.0,10193.5,70.42068731454147,1132.9963832162819,115509.17,1746.504495756702,1,0,0
33061019960000,0,1,1,1.0,10186.75,92.15738278538741,1163.4124549300616,118439.5,317.0665439857932,1,0,0
33061020030000,0,0,0,0.0,8993.75,119.81674841962797,0.0,25565.67,0.0,0,0,1
33061020110000,0,0,0,0.0,9181.05,122.67458254199369,0.0,45297.17,0.0,0,0,1
33061020120000,0,0,0,0.0,9958.62,94.66611432742141,0.0,60221.67,0.0,1,0,0
33061020130000,0,0,0,0.0,9006.96,89.30662462467396,0.0,39998.5,0.0,1,0,0
33061020190000,0,0,0,0.0,10310.5,94.23992360911814,0.0,49162.17,0.0,1,0,0
33061020280000,0,0,0,0.0,10510.59,82.53855585029594,0.0,52618.83,0.0,1,0,0
33061020290000,0,0,0,0.0,10446.58,114.1463674492203,0.0,63154.67,0.0,0,0,1
33061020400000,0,0,0,0.0,10409.52,111.90537610790834,0.0,49157.0,0.0,0,1,0
33061020430000,0,0,0,0.0,10486.28,74.05405594464371,0.0,52316.17,0.0,1,0,0
33061020580000,0,0,0,0.0,9145.24,68.63288717409768,0.0,110399.83,0.0,1,0,0
33061020680000,0,1,1,1.0,9558.05,119.45594669941057,604.0944209085313,36229.0,36.3271733907526,0,0,1
33061020720000,0,0,0,0.0,10059.69,84.82377733779852,0.0,25104.0,0.0,1,0,0
33061020790000,0,0,0,0.0,9958.96,66.14403375855166,0.0,91493.5,0.0,1,0,0
33061020980000,0,0,0,0.0,10061.41,121.6081954551272,0.0,54937.33,0.0,0,0,1
33061021030000,0,1,1,1.0,9650.25,119.81754129447165,604.0944209085313,48236.67,36.01697063638034,0,0,1
33061021040000,0,1,1,1.0,9677.1,119.71513355400153,604.0944209085313,52146.33,36.10437939744726,0,0,1
33061021050000,0,0,0,0.0,9650.09,102.91648654055588,0.0,26964.5,0.0,1,0,0
33061021130000,0,0,0,0.0,10321.74,75.54285672287236,0.0,93346.5,0.0,1,0,0
33061021300000,0,0,0,0.0,10506.99,102.31042567525766,0.0,25185.67,0.0,1,0,0
33061021320000,0,1,1,1.0,9531.69,116.6924727728932,604.0944209085313,12014.0,38.851031439468485,0,0,1
33061021500000,0,0,0,0.0,10752.13,93.362054400342,0.0,28523.67,0.0,1,0,0
33061021550000,0,0,0,0.0,9894.68,119.49603843580933,0.0,31756.33,0.0,0,0,1
33061021900000,0,1,1,1.0,9483.53,84.14489409258545,2607.4959666596233,41574.17,2380.372866951956,1,0,0
33061021910000,0,0,0,0.0,10513.47,95.41631517645408,0.0,45596.0,0.0,1,0,0
33061022170000,0,0,0,0.0,10353.72,113.15711732742409,0.0,43545.17,0.0,0,0,1
33061022280000,0,0,0,0.0,10509.08,99.91598071305921,0.0,28202.67,0.0,1,0,0
33061022360000,0,1,1,1.0,10454.19,112.59375294328021,2130.9160750779565,37470.17,537.1646649614875,0,1,0
33061022390000,0,1,1,1.0,9790.91,119.31665098322371,604.0944209085313,43419.5,36.44784805354304,0,0,1
33061022470000,0,1,1,1.0,9469.87,96.32919184677313,1539.9980862129307,65230.17,469.1358086934526,1,0,0
33061022560000,0,0,0,0.0,10318.04,95.13066383586536,0.0,46009.5,0.0,1,0,0
33061022600000,0,0,0,0.0,10675.06,95.76525049229716,0.0,55770.0,0.0,1,0,0
33061022640000,0,0,0,0.0,10372.62,93.7112223901301,0.0,68939.33,0.0,1,0,0
33061022700000,0,1,0,0.0,10003.74,88.2908443829394,2572.9970745672276,87498.5,1853.8065484239223,1,0,0
33061022770000,0,0,0,0.0,10746.58,106.85627357274078,0.0,46212.0,0.0,0,1,0
33061022870000,0,0,0,0.0,10581.55,82.32140184576804,0.0,64650.33,0.0,1,0,0
33061023010000,0,1,1,1.0,10598.15,118.31991887189757,522.8358989210839,95020.5,27.963432898330606,0,0,1
33061023110000,0,0,0,0.0,10033.2,65.5686907132697,0.0,102636.67,0.0,1,0,0
33061023120000,0,0,0,0.0,10487.98,81.22470807489812,0.0,31250.67,0.0,1,0,0
33061023860000,0,0,0,0.0,10266.83,81.30776839793613,0.0,36770.0,0.0,1,0,0
33061023880000,0,1,1,1.0,9921.25,86.52059409095861,1105.4814675794144,24160.0,374.6740313947573,1,0,0
33061024020000,0,1,1,1.0,10312.92,71.00410693651756,2756.9806278822953,51180.5,9297.674869442888,1,0,0
33061024090000,0,1,1,1.0,10072.84,117.36781160885816,514.9600593957134,42305.33,27.7646585035317,0,0,1
33061024160000,0,1,1,1.0,10197.25,110.1539976662328,2116.2151439479926,38408.0,566.1773433151942,0,1,0
33061024310000,0,1,1,1.0,10355.58,93.86289576745659,3093.709474635121,16237.83,2086.9349181227726,1,0,0
33061024360000,0,1,1,1.0,10719.92,98.54584314851856,1284.664187381884,90843.83,300.7652476106357,1,0,0
33061024390000,0,1,1,1.0,9465.27,128.74561430142938,3112.5939798436093,123466.33,784.3866006139144,0,0,1
33061024600000,0,1,1,1.0,9692.09,100.40061355316719,1960.8220000830734,34986.33,656.5377464281137,1,0,0
33061024690000,0,1,1,1.0,10405.15,98.07396801319105,2098.0015640577103,27586.5,815.9547093555017,1,0,0
33061024700000,0,1,1,1.0,10491.83,119.76044088868586,2150.5416899262596,32610.0,457.0671671475579,0,0,1
33061024710000,0,1,1,1.0,10469.65,105.87971100193096,2063.9188357341245,33186.33,609.7183916985051,0,1,0
33061024830000,0,1,1,1.0,10191.24,70.1895519422401,1119.00234117949,80072.83,1782.4430456443843,1,0,0
33061024880000,0,1,1,1.0,9426.41,89.11455101077725,3804.339754240141,171002.33,3893.3861039218837,1,0,0
33061024990000,0,1,1,1.0,9476.6,119.4018559397316,187.182396906723,32309.33,3.4922946906520935,0,0,1
33061025000000,0,1,1,1.0,10789.64,72.35885019714189,1251.907172028701,79706.67,1549.1006171378726,1,0,0
33061025010000,0,1,1,1.0,10698.76,70.52278498366624,1417.2066144382477,82079.5,2680.1459693984707,1,0,0
33061025240000,0,1,1,1.0,10332.12,77.93505759189776,1170.1826630671874,37133.83,740.2570358649664,1,0,0
33061025290000,0,1,1,1.0,10619.1,103.81831823841311,444.1664423415283,50743.83,30.100505251211093,0,1,0
33061025390000,0,1,1,1.0,10702.34,78.26508290324888,1439.350180836644,139208.67,1089.6094580558445,1,0,0
33061025440000,0,1,1,1.0,10488.01,121.62702496506449,2023.9729242344076,62462.33,387.5904193971819,0,0,1
33061025450000,0,1,1,1.0,10409.57,121.61789836143537,2037.6267099203424,101605.33,392.91998449685985,0,0,1
33061025470000,0,1,1,1.0,10131.26,69.51642397198248,1229.51637549917,47401.5,2484.4862729195274,1,0,0
33061025510000,0,1,1,1.0,9734.57,95.50273923742931,1128.1915102244511,14472.83,259.9334416530578,1,0,0
33061025530000,0,1,1,1.0,9775.91,71.46246008816392,1301.8056715349294,83998.67,1919.663355014679,1,0,0
33061025680000,0,1,1,1.0,10152.24,68.8083803170255,1633.4767263808592,65728.0,5226.526317534922,1,0,0
33061025690000,0,1,1,1.0,10166.73,123.69378804876347,1153.0909357057033,127718.83,120.04415876435114,0,0,1
33061025880000,0,1,1,1.0,9686.48,77.56302728653918,1820.0550351270142,61632.17,1848.600871057338,1,0,0
33061026030000,0,1,1,1.0,9881.29,90.23659569073082,1616.4948345586263,9661.0,666.8390637795727,1,0,0
33061026070000,0,1,1,1.0,10643.86,74.33810060697287,1470.7080974583055,64925.0,1661.1746650969437,1,0,0
33061026090000,0,1,1,1.0,10287.73,71.98800734742156,1650.1505303250974,58552.67,2841.783315312252,1,0,0
33061026100000,0,1,1,1.0,10382.77,71.62515760438102,2315.503298344034,94917.83,5917.2438992176285,1,0,0
33061026210000,0,1,0,0.0,9992.36,119.78356816296808,449.2990446927586,84654.83,19.939651656684692,0,0,1
33061026270000,0,1,1,1.0,9748.91,121.16213600730396,1478.7570147875736,44942.67,209.13184523076336,0,0,1
33061026460000,0,1,1,1.0,10265.27,118.86510506390184,3147.497962916204,51835.0,1000.1921713588158,0,0,1
33061026480000,0,1,1,1.0,9846.43,118.42382869107222,2604.782105938448,45260.67,692.326511935774,0,0,1
33061026540000,0,1,1,1.0,10298.79,113.10792722816744,1323.668878316622,30803.67,204.46164395862743,0,0,1
33061026600000,0,1,1,1.0,10321.7,98.87776899714324,1757.3638302750778,34963.83,556.1808462054936,1,0,0
33061026670000,0,1,1,1.0,9668.14,77.709350800611,2184.0461847676493,9859.17,2628.6089135755396,1,0,0
33061026730000,0,1,1,1.0,9200.06,119.63554322128697,620.5194279246541,17780.5,38.166320608919584,0,0,1
33061026780000,0,1,1,1.0,9649.92,89.53235840662538,1420.5263813511174,37404.83,532.1495687240406,1,0,0
33061026800000,0,1,1,1.0,9678.36,111.40387426769512,1246.9338706733809,48481.33,189.92201763001188,0,1,0
33061026810000,0,0,0,0.0,10030.97,108.51558967195645,0.0,36111.33,0.0,0,1,0
33061026870000,0,1,1,1.0,10289.84,102.5799844114456,1618.626491693027,54123.17,415.95910818160235,1,0,0
33061026940000,0,1,1,1.0,9792.16,116.53344241827074,1489.5736766453092,63883.17,237.15656828256442,0,0,1
33061027020000,0,1,0,0.0,10334.9,80.22258536006193,1126.2285801852975,47712.17,573.5198725017707,1,0,0
33061027100000,0,1,1,1.0,9706.91,71.93054428997755,1903.062165831617,61405.83,3812.539457665012,1,0,0
33061027140000,0,1,1,1.0,10771.82,109.11861986779535,1819.5061886775345,91902.83,430.9109661368053,0,1,0
33061027520000,0,1,1,1.0,9634.38,120.0457962689757,1477.5857299466,42675.17,214.31989152185614,0,0,1
33061027570000,0,1,0,0.0,9660.58,68.40616347853768,2575.72084586379,90040.33,14570.394825329493,1,0,0
33061027580000,0,1,0,0.0,9669.9,104.34085106923568,2863.5690930430983,108797.33,1230.6921495063252,0,1,0
33061027680000,0,1,1,1.0,10179.14,86.33917536004395,1412.0370153378667,42937.5,617.2179535176267,1,0,0
33061027840000,0,1,1,1.0,10835.35,109.93858832026369,1472.7293241134826,75786.0,275.8605699140665,0,1,0
33061028000000,0,1,0,0.0,10454.15,85.29321896758512,1975.2922771106203,47490.33,1278.911382368532,1,0,0
33061028110000,0,1,1,1.0,10236.75,102.45019864232778,1835.1653766563493,101684.83,536.9655721692292,1,0,0
33061028180000,0,1,1,1.0,9487.01,108.03218595331866,1937.9073925687396,36835.17,504.30315275290735,0,1,0
33061028190000,0,1,1,1.0,10320.09,74.84125334234068,1279.9102823592232,50907.17,1189.5452393285113,1,0,0
33061028250000,0,1,0,0.0,9337.48,88.41851164689677,3837.023792665272,139474.0,4096.754258904153,1,0,0
33061028330000,0,1,1,1.0,10760.81,118.98333161351812,1015.1738937831122,34121.33,103.75336602772644,0,0,1
33061028430000,0,1,1,1.0,10294.58,100.86383495511372,1718.3782697851427,46321.0,496.3196331200552,1,0,0
33061028500000,0,1,1,1.0,10737.12,110.04932167829305,3050.093860004443,139838.33,1179.578047674311,0,1,0
33061028690000,0,1,1,1.0,9982.34,118.58247426096497,2033.1267339000694,48079.0,420.1786709026537,0,0,1
33061028800000,0,1,1,1.0,10120.55,78.37693029107749,2983.770608178078,9413.67,4639.65096240359,1,0,0
33061029140000,0,1,0,0.0,9369.65,127.17913823364437,2493.778557093168,111249.83,520.392645288774,0,0,1
33061029150000,0,1,0,0.0,9343.55,124.74475220165544,2493.778557093168,100598.0,548.5430673075388,0,0,1
33061029330000,0,1,1,1.0,10316.05,82.58331067384269,2207.2762683627375,45174.17,1876.810439756593,1,0,0
33061029370000,0,1,1,1.0,10384.51,116.14995997352914,1663.281229074546,85927.0,298.54128280190577,0,0,1
33061029390000,0,1,1,1.0,10341.18,75.4197136155556,1689.7993410860024,82318.5,1950.3448035836564,1,0,0
33061029910000,0,1,1,1.0,9531.1,93.4867006683433,1816.4218927201862,38063.5,730.6499100587472,1,0,0
33061029960000,1,1,0,1.0,10555.61,101.93798704041797,2049.5644754987943,21134.5,681.1292075642177,1,0,0
33061029970000,0,1,1,1.0,10673.66,69.0424738972498,2285.4081718235857,11444.0,9622.672694482257,1,0,0
33061029980000,0,1,1,1.0,10635.08,66.97949836966846,2231.857652518476,13609.67,18999.11732819163,1,0,0
33061030310000,0,1,1,1.0,10770.86,96.32332636413892,1334.9294431768608,82792.5,352.59157759931696,1,0,0
33061030340000,1,1,0,1.0,10402.35,70.9358386279631,3008.791100317434,197057.67,11206.486451622139,1,0,0
33061030370000,1,1,0,1.0,10607.66,110.81580754500877,3103.7014560696534,71442.5,1195.7397004257518,0,1,0
33061030380000,1,1,0,1.0,10450.7,113.54476298734531,836.2017572249175,130855.17,80.66519988671878,0,0,1
33061030390000,1,1,0,1.0,10648.92,105.7094754591679,2586.0882445023954,148999.0,962.2227733508884,0,1,0
33061030620000,0,1,1,1.0,10636.49,119.09178477902,729.0991365121138,2708.0,53.37858159962464,0,0,1
33061030630000,0,1,1,1.0,10665.13,118.84306122720174,807.3116922442674,4709.83,65.8362124160878,0,0,1
33061030640000,0,1,1,1.0,10563.81,100.42959325742797,1257.1521495183822,110529.0,269.60481727979703,1,0,0
33061030650000,0,1,1,1.0,10565.83,118.78056744203751,1257.618672556415,37275.67,160.00452470346337,0,0,1
33061030680000,0,1,1,1.0,10587.21,115.03274838867591,915.1562840963658,10389.0,92.96938925421972,0,0,1
33061030790000,0,1,1,1.0,10364.47,74.66065363933282,2253.340664649779,136278.83,3760.753811430153,1,0,0
33061030840000,0,1,1,1.0,10344.92,89.11707581520177,2060.257497175556,1755.83,1141.71923961829,1,0,0
33061030910000,0,1,1,1.0,10581.84,94.06850270867726,1259.7880565933501,58671.83,343.16349158889767,1,0,0
33061030970000,0,1,0,0.0,9402.37,98.0181779153868,2493.778557093168,59419.33,1155.1858537524324,1,0,0
33061031090000,0,1,0,0.0,9382.39,125.73298374671788,2493.778557093168,73877.0,536.8223711959714,0,0,1
33061031120000,0,1,0,0.0,9348.6,112.82208649839987,2493.778557093168,91947.83,731.2303703010297,0,0,1
33061031140000,0,1,0,0.0,9508.97,128.7824258268667,2493.778557093168,78125.5,503.1156047499751,0,0,1
33061031180000,0,1,1,1.0,10172.14,93.2380995186647,1842.7930167306838,37049.5,759.830151794672,1,0,0
33061031340000,0,1,0,0.0,9352.1,91.66822351203508,2630.615749302349,84208.5,1655.9358171418355,1,0,0
33061031350000,0,1,0,0.0,9372.3,99.36057166629236,2770.1143270640796,104978.17,1358.5201931513386,1,0,0
33061031450000,0,1,0,0.0,9357.05,68.08746728915992,3206.3338328251534,103907.0,24963.156272052158,1,0,0
33061031460000,0,1,0,0.0,9394.23,93.5559896631553,2493.778557093168,26632.67,1373.2418031461214,1,0,0
33061031820000,0,1,0,0.0,9402.51,101.5779169005371,2493.778557093168,61313.17,1020.5007370885596,1,0,0
33061031870000,0,1,1,1.0,10035.02,89.08750306217154,1754.7126955719593,43986.0,829.3625186198586,1,0,0
33061031930000,0,1,1,1.0,10187.99,87.46012349552464,1153.6083761951754,71235.33,388.53564335737167,1,0,0
33061031940000,0,1,1,1.0,10060.56,122.45139117973476,1290.1349874562704,69453.67,154.54099905190782,0,0,1
33061032010000,0,1,1,1.0,10650.92,119.18784838167196,1579.1095126146934,79278.5,249.8165991091886,0,0,1
33061032020000,0,1,1,1.0,10721.94,119.08880384760114,1592.304856318752,136366.0,254.61105971903004,0,0,1
33061032030000,0,1,1,1.0,10575.12,108.83530310451853,1445.665101920187,104546.67,274.23354877738694,0,1,0
33061032190000,0,1,1,1.0,10599.66,97.66935651396717,1665.420029097205,114175.5,521.8257485222908,1,0,0
